danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.637,0.284,0,-20.518,1,0.151,0.959,0.353,0.0848,0.178,134.145,audio_features,0DZVjPwXC2Zcaq9owgldLs,spotify:track:0DZVjPwXC2Zcaq9owgldLs,https://api.spotify.com/v1/tracks/0DZVjPwXC2Zcaq9owgldLs,https://api.spotify.com/v1/audio-analysis/0DZVjPwXC2Zcaq9owgldLs,125370,4
0.656,0.164,5,-19.743,1,0.0408,0.959,0.933,0.0996,0.48,76.061,audio_features,4kFkWxHJgzcNumjUMfE5J7,spotify:track:4kFkWxHJgzcNumjUMfE5J7,https://api.spotify.com/v1/tracks/4kFkWxHJgzcNumjUMfE5J7,https://api.spotify.com/v1/audio-analysis/4kFkWxHJgzcNumjUMfE5J7,112000,3
0.517,0.405,0,-8.508,1,0.0356,0.785,0.452,0.415,0.0379,79.996,audio_features,7Af2uVyZt7FLfbn5XR7946,spotify:track:7Af2uVyZt7FLfbn5XR7946,https://api.spotify.com/v1/tracks/7Af2uVyZt7FLfbn5XR7946,https://api.spotify.com/v1/audio-analysis/7Af2uVyZt7FLfbn5XR7946,114469,4
0.688,0.148,4,-11.134,1,0.424,0.939,0.911,0.105,0.596,69.739,audio_features,237tUmvSUxrUSlFWBaFBCF,spotify:track:237tUmvSUxrUSlFWBaFBCF,https://api.spotify.com/v1/tracks/237tUmvSUxrUSlFWBaFBCF,https://api.spotify.com/v1/audio-analysis/237tUmvSUxrUSlFWBaFBCF,76707,4
0.743,0.22,7,-12.443,1,0.04,0.0495,0.848,0.18,0.591,135.014,audio_features,3hqllTkdrfSK1H0OgD6lvr,spotify:track:3hqllTkdrfSK1H0OgD6lvr,https://api.spotify.com/v1/tracks/3hqllTkdrfSK1H0OgD6lvr,https://api.spotify.com/v1/audio-analysis/3hqllTkdrfSK1H0OgD6lvr,115556,4
0.669,0.536,1,-10.684,1,0.0381,0.565,0.0697,0.0885,0.824,79.993,audio_features,5ZjkNspQw1OWzKo6p4XJz5,spotify:track:5ZjkNspQw1OWzKo6p4XJz5,https://api.spotify.com/v1/tracks/5ZjkNspQw1OWzKo6p4XJz5,https://api.spotify.com/v1/audio-analysis/5ZjkNspQw1OWzKo6p4XJz5,120016,4
0.344,0.264,9,-15.531,0,0.0533,0.787,0.00186,0.121,0.167,76.758,audio_features,2M2Z3ETsDy6CTdkKmplhDq,spotify:track:2M2Z3ETsDy6CTdkKmplhDq,https://api.spotify.com/v1/tracks/2M2Z3ETsDy6CTdkKmplhDq,https://api.spotify.com/v1/audio-analysis/2M2Z3ETsDy6CTdkKmplhDq,133976,4
0.798,0.0841,11,-12.673,1,0.209,0.487,0.8,0.239,0.506,160.038,audio_features,1oSevjov1EOdo8TYcrb5nQ,spotify:track:1oSevjov1EOdo8TYcrb5nQ,https://api.spotify.com/v1/tracks/1oSevjov1EOdo8TYcrb5nQ,https://api.spotify.com/v1/audio-analysis/1oSevjov1EOdo8TYcrb5nQ,131000,4
0.713,0.268,10,-12.041,0,0.0458,0.241,0.885,0.11,0.419,80.024,audio_features,2J1bR3J0fjCCR2TQUUf5EK,spotify:track:2J1bR3J0fjCCR2TQUUf5EK,https://api.spotify.com/v1/tracks/2J1bR3J0fjCCR2TQUUf5EK,https://api.spotify.com/v1/audio-analysis/2J1bR3J0fjCCR2TQUUf5EK,157500,4
0.601,0.6,2,-5.152,1,0.0525,0.579,0.623,0.168,0.157,154.257,audio_features,3m3HaNY0zd3B6UniD6jf4v,spotify:track:3m3HaNY0zd3B6UniD6jf4v,https://api.spotify.com/v1/tracks/3m3HaNY0zd3B6UniD6jf4v,https://api.spotify.com/v1/audio-analysis/3m3HaNY0zd3B6UniD6jf4v,99740,4
0.718,0.248,5,-16.31,0,0.0378,0.567,0.915,0.125,0.192,79.952,audio_features,01QLoNyMiLsFzKTkR0kmkG,spotify:track:01QLoNyMiLsFzKTkR0kmkG,https://api.spotify.com/v1/tracks/01QLoNyMiLsFzKTkR0kmkG,https://api.spotify.com/v1/audio-analysis/01QLoNyMiLsFzKTkR0kmkG,99820,4
0.549,0.385,11,-13.8,1,0.0326,0.768,0.964,0.106,0.156,122.022,audio_features,1MpIfx9KummXatHLcF8EIs,spotify:track:1MpIfx9KummXatHLcF8EIs,https://api.spotify.com/v1/tracks/1MpIfx9KummXatHLcF8EIs,https://api.spotify.com/v1/audio-analysis/1MpIfx9KummXatHLcF8EIs,135855,4
0.789,0.192,11,-19.718,0,0.0798,0.857,0.781,0.147,0.437,90.014,audio_features,6bpvPioiETNag9ru7CrdzG,spotify:track:6bpvPioiETNag9ru7CrdzG,https://api.spotify.com/v1/tracks/6bpvPioiETNag9ru7CrdzG,https://api.spotify.com/v1/audio-analysis/6bpvPioiETNag9ru7CrdzG,114868,4
0.768,0.291,5,-9.316,0,0.104,0.74,0.359,0.0987,0.246,104.952,audio_features,3HKuyazw8t7zFOBTrfxLhg,spotify:track:3HKuyazw8t7zFOBTrfxLhg,https://api.spotify.com/v1/tracks/3HKuyazw8t7zFOBTrfxLhg,https://api.spotify.com/v1/audio-analysis/3HKuyazw8t7zFOBTrfxLhg,144351,3
0.69,0.277,4,-17.052,0,0.0397,0.128,0.462,0.117,0.115,130.014,audio_features,0MireaLGvYz5j0ukfArUQJ,spotify:track:0MireaLGvYz5j0ukfArUQJ,https://api.spotify.com/v1/tracks/0MireaLGvYz5j0ukfArUQJ,https://api.spotify.com/v1/audio-analysis/0MireaLGvYz5j0ukfArUQJ,118154,4
0.845,0.571,5,-10.541,0,0.058,0.397,0.865,0.313,0.657,134.996,audio_features,2Y07pojl0DkC41zg0Vfvgo,spotify:track:2Y07pojl0DkC41zg0Vfvgo,https://api.spotify.com/v1/tracks/2Y07pojl0DkC41zg0Vfvgo,https://api.spotify.com/v1/audio-analysis/2Y07pojl0DkC41zg0Vfvgo,108458,4
0.789,0.334,7,-6.802,1,0.0824,0.742,0.91,0.0805,0.573,38.006,audio_features,6dcyRNOkKL2Djs2peHh2CY,spotify:track:6dcyRNOkKL2Djs2peHh2CY,https://api.spotify.com/v1/tracks/6dcyRNOkKL2Djs2peHh2CY,https://api.spotify.com/v1/audio-analysis/6dcyRNOkKL2Djs2peHh2CY,139046,4
0.717,0.193,9,-16.141,0,0.0459,0.802,0.893,0.0653,0.0447,109.992,audio_features,5ehVOwEZ1Q7Ckkdtq0dY1W,spotify:track:5ehVOwEZ1Q7Ckkdtq0dY1W,https://api.spotify.com/v1/tracks/5ehVOwEZ1Q7Ckkdtq0dY1W,https://api.spotify.com/v1/audio-analysis/5ehVOwEZ1Q7Ckkdtq0dY1W,195136,4
0.599,0.493,11,-10.691,0,0.229,0.89,0.864,0.248,0.37,75.236,audio_features,3uwruvsS51nmOXMdWtwZHk,spotify:track:3uwruvsS51nmOXMdWtwZHk,https://api.spotify.com/v1/tracks/3uwruvsS51nmOXMdWtwZHk,https://api.spotify.com/v1/audio-analysis/3uwruvsS51nmOXMdWtwZHk,112300,4
0.521,0.289,7,-12.812,1,0.0292,0.65,0.843,0.0878,0.0715,74.987,audio_features,4PCMttKgDScL8IbN59lF11,spotify:track:4PCMttKgDScL8IbN59lF11,https://api.spotify.com/v1/tracks/4PCMttKgDScL8IbN59lF11,https://api.spotify.com/v1/audio-analysis/4PCMttKgDScL8IbN59lF11,102417,4
0.843,0.256,7,-13.565,0,0.0752,0.538,0.114,0.133,0.655,68.997,audio_features,7JgZbix8xDasAhbn3N7eIF,spotify:track:7JgZbix8xDasAhbn3N7eIF,https://api.spotify.com/v1/tracks/7JgZbix8xDasAhbn3N7eIF,https://api.spotify.com/v1/audio-analysis/7JgZbix8xDasAhbn3N7eIF,142183,4
0.614,0.277,1,-11.943,0,0.042,0.967,0.891,0.0698,0.236,84.938,audio_features,23gcQr3NRKzLXsP9H5jFQ1,spotify:track:23gcQr3NRKzLXsP9H5jFQ1,https://api.spotify.com/v1/tracks/23gcQr3NRKzLXsP9H5jFQ1,https://api.spotify.com/v1/audio-analysis/23gcQr3NRKzLXsP9H5jFQ1,65790,4
0.564,0.461,1,-8.1,1,0.0742,0.944,0.925,0.0914,0.454,179.961,audio_features,53MxojtmLNjucrqs0GguYU,spotify:track:53MxojtmLNjucrqs0GguYU,https://api.spotify.com/v1/tracks/53MxojtmLNjucrqs0GguYU,https://api.spotify.com/v1/audio-analysis/53MxojtmLNjucrqs0GguYU,136500,4
0.714,0.34,8,-15.571,1,0.0534,0.356,0.871,0.1,0.176,139.993,audio_features,46fpycbDAktlUgSCY1fMJd,spotify:track:46fpycbDAktlUgSCY1fMJd,https://api.spotify.com/v1/tracks/46fpycbDAktlUgSCY1fMJd,https://api.spotify.com/v1/audio-analysis/46fpycbDAktlUgSCY1fMJd,127911,4
0.614,0.219,6,-11.579,1,0.138,0.582,0.749,0.0979,0.567,85.043,audio_features,4RsCgKpUV4jKL6RmCK7rJ5,spotify:track:4RsCgKpUV4jKL6RmCK7rJ5,https://api.spotify.com/v1/tracks/4RsCgKpUV4jKL6RmCK7rJ5,https://api.spotify.com/v1/audio-analysis/4RsCgKpUV4jKL6RmCK7rJ5,101647,4
0.703,0.469,1,-11.165,1,0.0471,0.686,0.94,0.0963,0.321,78.98,audio_features,1lltkINLmQuAYvVNScAU5p,spotify:track:1lltkINLmQuAYvVNScAU5p,https://api.spotify.com/v1/tracks/1lltkINLmQuAYvVNScAU5p,https://api.spotify.com/v1/audio-analysis/1lltkINLmQuAYvVNScAU5p,119241,4
0.58,0.229,1,-16.333,0,0.0308,0.287,0.856,0.104,0.127,70.013,audio_features,2HYPqSwitksTpCFzYmP7Po,spotify:track:2HYPqSwitksTpCFzYmP7Po,https://api.spotify.com/v1/tracks/2HYPqSwitksTpCFzYmP7Po,https://api.spotify.com/v1/audio-analysis/2HYPqSwitksTpCFzYmP7Po,111848,4
0.673,0.502,0,-10.53,1,0.0315,0.683,0.945,0.118,0.707,142.534,audio_features,61HLlAtWG7WJeSV5bjFmOe,spotify:track:61HLlAtWG7WJeSV5bjFmOe,https://api.spotify.com/v1/tracks/61HLlAtWG7WJeSV5bjFmOe,https://api.spotify.com/v1/audio-analysis/61HLlAtWG7WJeSV5bjFmOe,86211,3
0.74,0.222,4,-18.576,0,0.0586,0.468,0.918,0.0782,0.148,139.991,audio_features,3aLcJuAarDz0kzxcdSbAYc,spotify:track:3aLcJuAarDz0kzxcdSbAYc,https://api.spotify.com/v1/tracks/3aLcJuAarDz0kzxcdSbAYc,https://api.spotify.com/v1/audio-analysis/3aLcJuAarDz0kzxcdSbAYc,113804,4
0.878,0.498,8,-8.624,1,0.0715,0.0528,0.867,0.108,0.0577,140.009,audio_features,1nR2dLSV4UXr9r8UFBECqQ,spotify:track:1nR2dLSV4UXr9r8UFBECqQ,https://api.spotify.com/v1/tracks/1nR2dLSV4UXr9r8UFBECqQ,https://api.spotify.com/v1/audio-analysis/1nR2dLSV4UXr9r8UFBECqQ,113893,4
0.654,0.497,8,-15.684,0,0.117,0.302,0.932,0.0857,0.343,140.002,audio_features,70CbcDczLupouV8PYWjk5Z,spotify:track:70CbcDczLupouV8PYWjk5Z,https://api.spotify.com/v1/tracks/70CbcDczLupouV8PYWjk5Z,https://api.spotify.com/v1/audio-analysis/70CbcDczLupouV8PYWjk5Z,96232,4
0.742,0.469,1,-8.789,0,0.0367,0.45,0.903,0.334,0.737,145.947,audio_features,7k7bdSLiIYHhYX95E5n7DD,spotify:track:7k7bdSLiIYHhYX95E5n7DD,https://api.spotify.com/v1/tracks/7k7bdSLiIYHhYX95E5n7DD,https://api.spotify.com/v1/audio-analysis/7k7bdSLiIYHhYX95E5n7DD,144452,4
0.76,0.322,2,-13.638,1,0.0485,0.568,0.927,0.0855,0.184,160.028,audio_features,5BbAbnlNW3JfGGwG0Hkei9,spotify:track:5BbAbnlNW3JfGGwG0Hkei9,https://api.spotify.com/v1/tracks/5BbAbnlNW3JfGGwG0Hkei9,https://api.spotify.com/v1/audio-analysis/5BbAbnlNW3JfGGwG0Hkei9,113922,4
0.744,0.158,10,-11.529,0,0.043,0.231,0.852,0.104,0.112,140.19,audio_features,38gqeaSyRwk64S9Xf1xDzD,spotify:track:38gqeaSyRwk64S9Xf1xDzD,https://api.spotify.com/v1/tracks/38gqeaSyRwk64S9Xf1xDzD,https://api.spotify.com/v1/audio-analysis/38gqeaSyRwk64S9Xf1xDzD,101152,4
0.757,0.388,7,-10.537,0,0.0353,0.0296,0.873,0.115,0.108,140.041,audio_features,7EGbsljcwCiVcTpsmoXenq,spotify:track:7EGbsljcwCiVcTpsmoXenq,https://api.spotify.com/v1/tracks/7EGbsljcwCiVcTpsmoXenq,https://api.spotify.com/v1/audio-analysis/7EGbsljcwCiVcTpsmoXenq,113893,4
0.561,0.228,1,-12.975,1,0.0573,0.395,0.868,0.106,0.607,75.006,audio_features,2NjxUGJaBS11zkUv86MOQP,spotify:track:2NjxUGJaBS11zkUv86MOQP,https://api.spotify.com/v1/tracks/2NjxUGJaBS11zkUv86MOQP,https://api.spotify.com/v1/audio-analysis/2NjxUGJaBS11zkUv86MOQP,107617,4
0.779,0.381,6,-14.127,0,0.342,0.825,0.944,0.101,0.459,79.976,audio_features,1S98Izssx1F1yoKx3pTlP9,spotify:track:1S98Izssx1F1yoKx3pTlP9,https://api.spotify.com/v1/tracks/1S98Izssx1F1yoKx3pTlP9,https://api.spotify.com/v1/audio-analysis/1S98Izssx1F1yoKx3pTlP9,108016,4
0.471,0.21,6,-17.531,0,0.0497,0.875,0.926,0.101,0.04,69.99,audio_features,15KSigoWpLB88TzCRiWc9I,spotify:track:15KSigoWpLB88TzCRiWc9I,https://api.spotify.com/v1/tracks/15KSigoWpLB88TzCRiWc9I,https://api.spotify.com/v1/audio-analysis/15KSigoWpLB88TzCRiWc9I,123446,4
0.504,0.438,7,-13.025,1,0.186,0.241,0.896,0.151,0.599,88.01,audio_features,18LUnIpRhmGFaSpzMJ5Bis,spotify:track:18LUnIpRhmGFaSpzMJ5Bis,https://api.spotify.com/v1/tracks/18LUnIpRhmGFaSpzMJ5Bis,https://api.spotify.com/v1/audio-analysis/18LUnIpRhmGFaSpzMJ5Bis,242727,4
0.645,0.114,9,-15.768,1,0.356,0.967,0.831,0.112,0.191,78.015,audio_features,2U42jVkNgEU6DoM64eFD7i,spotify:track:2U42jVkNgEU6DoM64eFD7i,https://api.spotify.com/v1/tracks/2U42jVkNgEU6DoM64eFD7i,https://api.spotify.com/v1/audio-analysis/2U42jVkNgEU6DoM64eFD7i,86571,4
0.745,0.54,6,-7.217,1,0.0557,0.327,0.0432,0.109,0.257,79.992,audio_features,60N4Ak0X217HI7b1YH8BcR,spotify:track:60N4Ak0X217HI7b1YH8BcR,https://api.spotify.com/v1/tracks/60N4Ak0X217HI7b1YH8BcR,https://api.spotify.com/v1/audio-analysis/60N4Ak0X217HI7b1YH8BcR,96000,4
0.779,0.301,6,-7.239,1,0.0546,0.141,0.805,0.103,0.513,74.993,audio_features,5zeQBYIgYRe7GqrIvFya5W,spotify:track:5zeQBYIgYRe7GqrIvFya5W,https://api.spotify.com/v1/tracks/5zeQBYIgYRe7GqrIvFya5W,https://api.spotify.com/v1/audio-analysis/5zeQBYIgYRe7GqrIvFya5W,115200,4
0.555,0.631,8,-7.542,0,0.0736,0.507,0.889,0.0966,0.196,83.015,audio_features,4ymjspgq2OvYoPjOnsztnw,spotify:track:4ymjspgq2OvYoPjOnsztnw,https://api.spotify.com/v1/tracks/4ymjspgq2OvYoPjOnsztnw,https://api.spotify.com/v1/audio-analysis/4ymjspgq2OvYoPjOnsztnw,286265,4
0.857,0.146,4,-10.946,1,0.33,0.838,0.954,0.109,0.776,82.9,audio_features,703Y8dw2MMfEodrw5D6hDd,spotify:track:703Y8dw2MMfEodrw5D6hDd,https://api.spotify.com/v1/tracks/703Y8dw2MMfEodrw5D6hDd,https://api.spotify.com/v1/audio-analysis/703Y8dw2MMfEodrw5D6hDd,92250,4
0.812,0.403,9,-8.448,0,0.232,0.35,0.447,0.106,0.382,75.89,audio_features,6E44XejBm1JxzOSj1Sfdbl,spotify:track:6E44XejBm1JxzOSj1Sfdbl,https://api.spotify.com/v1/tracks/6E44XejBm1JxzOSj1Sfdbl,https://api.spotify.com/v1/audio-analysis/6E44XejBm1JxzOSj1Sfdbl,138947,4
0.541,0.232,8,-15.774,1,0.027,0.972,0.899,0.109,0.11,74.998,audio_features,71NZvOMunjj0f4BpYZqG7K,spotify:track:71NZvOMunjj0f4BpYZqG7K,https://api.spotify.com/v1/tracks/71NZvOMunjj0f4BpYZqG7K,https://api.spotify.com/v1/audio-analysis/71NZvOMunjj0f4BpYZqG7K,160000,3
0.771,0.0562,0,-15.106,0,0.0817,0.0549,0.677,0.191,0.104,86.011,audio_features,0KQEOvTQTt2H9xBAgu6XJ6,spotify:track:0KQEOvTQTt2H9xBAgu6XJ6,https://api.spotify.com/v1/tracks/0KQEOvTQTt2H9xBAgu6XJ6,https://api.spotify.com/v1/audio-analysis/0KQEOvTQTt2H9xBAgu6XJ6,117972,4
0.7,0.415,9,-8.806,1,0.0956,0.837,0.939,0.199,0.553,80.004,audio_features,2s3EgTTW5HrLQ3yX4EaRLB,spotify:track:2s3EgTTW5HrLQ3yX4EaRLB,https://api.spotify.com/v1/tracks/2s3EgTTW5HrLQ3yX4EaRLB,https://api.spotify.com/v1/audio-analysis/2s3EgTTW5HrLQ3yX4EaRLB,120070,4
0.652,0.487,0,-8.809,0,0.0521,0.923,0.695,0.154,0.13,85.053,audio_features,4bNVbIVTL7Il389qyVG9Lv,spotify:track:4bNVbIVTL7Il389qyVG9Lv,https://api.spotify.com/v1/tracks/4bNVbIVTL7Il389qyVG9Lv,https://api.spotify.com/v1/audio-analysis/4bNVbIVTL7Il389qyVG9Lv,108176,4
0.801,0.568,4,-7.413,0,0.0294,0.712,0.862,0.104,0.428,90.02,audio_features,1zNu0dZli4xB4jsEE0ToVI,spotify:track:1zNu0dZli4xB4jsEE0ToVI,https://api.spotify.com/v1/tracks/1zNu0dZli4xB4jsEE0ToVI,https://api.spotify.com/v1/audio-analysis/1zNu0dZli4xB4jsEE0ToVI,128276,4
0.657,0.417,11,-13.133,0,0.0392,0.0336,0.867,0.0885,0.0706,139.76,audio_features,1eznJLhlnbXrXuO8Ykkhhg,spotify:track:1eznJLhlnbXrXuO8Ykkhhg,https://api.spotify.com/v1/tracks/1eznJLhlnbXrXuO8Ykkhhg,https://api.spotify.com/v1/audio-analysis/1eznJLhlnbXrXuO8Ykkhhg,117446,4
0.566,0.307,3,-9.505,0,0.0412,0.14,0.672,0.109,0.241,77.026,audio_features,7wJgjCQdmLUSiUOSt42Ynk,spotify:track:7wJgjCQdmLUSiUOSt42Ynk,https://api.spotify.com/v1/tracks/7wJgjCQdmLUSiUOSt42Ynk,https://api.spotify.com/v1/audio-analysis/7wJgjCQdmLUSiUOSt42Ynk,99755,4
0.595,0.349,0,-14.316,1,0.0327,0.429,0.934,0.0963,0.134,84.998,audio_features,4MuNaeIxOBvfJqmIUoX5aU,spotify:track:4MuNaeIxOBvfJqmIUoX5aU,https://api.spotify.com/v1/tracks/4MuNaeIxOBvfJqmIUoX5aU,https://api.spotify.com/v1/audio-analysis/4MuNaeIxOBvfJqmIUoX5aU,194882,4
0.524,0.238,7,-11.163,1,0.0424,0.659,0.922,0.16,0.121,78.018,audio_features,09GSyzKeyOThTdESNeWIPZ,spotify:track:09GSyzKeyOThTdESNeWIPZ,https://api.spotify.com/v1/tracks/09GSyzKeyOThTdESNeWIPZ,https://api.spotify.com/v1/audio-analysis/09GSyzKeyOThTdESNeWIPZ,201155,4
0.664,0.669,7,-6.398,0,0.0534,0.0679,0.79,0.106,0.281,170.019,audio_features,7b9yi6HleT1lqI4xgkK4Hl,spotify:track:7b9yi6HleT1lqI4xgkK4Hl,https://api.spotify.com/v1/tracks/7b9yi6HleT1lqI4xgkK4Hl,https://api.spotify.com/v1/audio-analysis/7b9yi6HleT1lqI4xgkK4Hl,135776,4
0.665,0.403,9,-10.131,1,0.214,0.322,0.934,0.106,0.231,140.608,audio_features,7ydE0OM0iIFCzHSfhVgQKE,spotify:track:7ydE0OM0iIFCzHSfhVgQKE,https://api.spotify.com/v1/tracks/7ydE0OM0iIFCzHSfhVgQKE,https://api.spotify.com/v1/audio-analysis/7ydE0OM0iIFCzHSfhVgQKE,80714,1
0.404,0.414,1,-10.834,1,0.104,0.567,0.882,0.104,0.458,151.007,audio_features,1jYA9FSwbK5oxW592atf6F,spotify:track:1jYA9FSwbK5oxW592atf6F,https://api.spotify.com/v1/tracks/1jYA9FSwbK5oxW592atf6F,https://api.spotify.com/v1/audio-analysis/1jYA9FSwbK5oxW592atf6F,108000,4
0.679,0.384,0,-12.171,0,0.0318,0.202,0.855,0.239,0.37,140.186,audio_features,4ZRwXmftin5396X6wiBCt4,spotify:track:4ZRwXmftin5396X6wiBCt4,https://api.spotify.com/v1/tracks/4ZRwXmftin5396X6wiBCt4,https://api.spotify.com/v1/audio-analysis/4ZRwXmftin5396X6wiBCt4,109732,4
0.673,0.351,5,-8.386,0,0.0402,0.229,0.772,0.104,0.203,80.008,audio_features,5bSXxbAYeQg6o3CRaFMEFw,spotify:track:5bSXxbAYeQg6o3CRaFMEFw,https://api.spotify.com/v1/tracks/5bSXxbAYeQg6o3CRaFMEFw,https://api.spotify.com/v1/audio-analysis/5bSXxbAYeQg6o3CRaFMEFw,156000,4
0.804,0.577,10,-14.929,1,0.14,0.922,0.939,0.113,0.181,79.486,audio_features,3A2jJaOKYhmKEy9IyyEJF6,spotify:track:3A2jJaOKYhmKEy9IyyEJF6,https://api.spotify.com/v1/tracks/3A2jJaOKYhmKEy9IyyEJF6,https://api.spotify.com/v1/audio-analysis/3A2jJaOKYhmKEy9IyyEJF6,150967,4
0.578,0.228,2,-12.589,1,0.0311,0.805,0.82,0.105,0.0456,74.988,audio_features,1B3np9BUQQUjo0e4j0QM2J,spotify:track:1B3np9BUQQUjo0e4j0QM2J,https://api.spotify.com/v1/tracks/1B3np9BUQQUjo0e4j0QM2J,https://api.spotify.com/v1/audio-analysis/1B3np9BUQQUjo0e4j0QM2J,117283,4
0.665,0.597,5,-9.669,0,0.274,0.845,0.919,0.11,0.81,78.681,audio_features,3CFS6vCzVVsWL5veYusCe7,spotify:track:3CFS6vCzVVsWL5veYusCe7,https://api.spotify.com/v1/tracks/3CFS6vCzVVsWL5veYusCe7,https://api.spotify.com/v1/audio-analysis/3CFS6vCzVVsWL5veYusCe7,130678,4
0.724,0.105,11,-14.478,0,0.0613,0.185,0.929,0.343,0.308,155.069,audio_features,06DCutlDdibhHKLTofDMyO,spotify:track:06DCutlDdibhHKLTofDMyO,https://api.spotify.com/v1/tracks/06DCutlDdibhHKLTofDMyO,https://api.spotify.com/v1/audio-analysis/06DCutlDdibhHKLTofDMyO,207484,4
0.58,0.439,6,-11.073,0,0.0531,0.793,0.643,0.707,0.134,77.996,audio_features,26JfvzihGUTJs8vFEi4Nkn,spotify:track:26JfvzihGUTJs8vFEi4Nkn,https://api.spotify.com/v1/tracks/26JfvzihGUTJs8vFEi4Nkn,https://api.spotify.com/v1/audio-analysis/26JfvzihGUTJs8vFEi4Nkn,153846,4
0.66,0.48,1,-8.316,0,0.0445,0.947,0.657,0.107,0.0409,130.375,audio_features,2JqgHtgVY63W9r5dkbxEXD,spotify:track:2JqgHtgVY63W9r5dkbxEXD,https://api.spotify.com/v1/tracks/2JqgHtgVY63W9r5dkbxEXD,https://api.spotify.com/v1/audio-analysis/2JqgHtgVY63W9r5dkbxEXD,135808,4
0.598,0.144,8,-18.771,0,0.0297,0.949,0.916,0.102,0.207,112.109,audio_features,3TACMcYZKWofQbtoek5X8t,spotify:track:3TACMcYZKWofQbtoek5X8t,https://api.spotify.com/v1/tracks/3TACMcYZKWofQbtoek5X8t,https://api.spotify.com/v1/audio-analysis/3TACMcYZKWofQbtoek5X8t,124286,4
0.711,0.196,4,-15.477,1,0.41,0.82,0.884,0.0339,0.709,78.047,audio_features,1EIcWo8ARYLniDqjJWyaFH,spotify:track:1EIcWo8ARYLniDqjJWyaFH,https://api.spotify.com/v1/tracks/1EIcWo8ARYLniDqjJWyaFH,https://api.spotify.com/v1/audio-analysis/1EIcWo8ARYLniDqjJWyaFH,138035,4
0.602,0.159,1,-20.303,0,0.043,0.81,0.925,0.0844,0.0429,120.009,audio_features,4SR5ZFC3wXQGHWBBIoRRsy,spotify:track:4SR5ZFC3wXQGHWBBIoRRsy,https://api.spotify.com/v1/tracks/4SR5ZFC3wXQGHWBBIoRRsy,https://api.spotify.com/v1/audio-analysis/4SR5ZFC3wXQGHWBBIoRRsy,198000,4
0.392,0.241,7,-18.57,1,0.0366,0.868,0.84,0.184,0.229,119.972,audio_features,3FtNyYi6ejoytUZdT3WfNN,spotify:track:3FtNyYi6ejoytUZdT3WfNN,https://api.spotify.com/v1/tracks/3FtNyYi6ejoytUZdT3WfNN,https://api.spotify.com/v1/audio-analysis/3FtNyYi6ejoytUZdT3WfNN,179625,4
0.838,0.371,0,-6.468,0,0.0776,0.747,0.775,0.108,0.611,79.961,audio_features,7xy8Kx8p9WD3Lf5267ST1K,spotify:track:7xy8Kx8p9WD3Lf5267ST1K,https://api.spotify.com/v1/tracks/7xy8Kx8p9WD3Lf5267ST1K,https://api.spotify.com/v1/audio-analysis/7xy8Kx8p9WD3Lf5267ST1K,96086,4
0.623,0.67,0,-6.067,1,0.0464,0.436,0.93,0.154,0.398,169.959,audio_features,2biaRyjXZ8lrS7hHxAn8mh,spotify:track:2biaRyjXZ8lrS7hHxAn8mh,https://api.spotify.com/v1/tracks/2biaRyjXZ8lrS7hHxAn8mh,https://api.spotify.com/v1/audio-analysis/2biaRyjXZ8lrS7hHxAn8mh,169853,4
0.867,0.115,4,-12.284,1,0.218,0.343,0.886,0.0772,0.369,82.016,audio_features,3wiB2Tp9ytXPysd8RdY86p,spotify:track:3wiB2Tp9ytXPysd8RdY86p,https://api.spotify.com/v1/tracks/3wiB2Tp9ytXPysd8RdY86p,https://api.spotify.com/v1/audio-analysis/3wiB2Tp9ytXPysd8RdY86p,163143,4
0.845,0.224,0,-20.884,1,0.0713,0.368,0.85,0.0541,0.768,140.124,audio_features,6x0bQ6nSI5JpU017rQS7sS,spotify:track:6x0bQ6nSI5JpU017rQS7sS,https://api.spotify.com/v1/tracks/6x0bQ6nSI5JpU017rQS7sS,https://api.spotify.com/v1/audio-analysis/6x0bQ6nSI5JpU017rQS7sS,111429,4
0.575,0.138,2,-15.969,0,0.0384,0.913,0.888,0.109,0.292,112.564,audio_features,7A33FhLQTP94GB446WdCdO,spotify:track:7A33FhLQTP94GB446WdCdO,https://api.spotify.com/v1/tracks/7A33FhLQTP94GB446WdCdO,https://api.spotify.com/v1/audio-analysis/7A33FhLQTP94GB446WdCdO,144165,3
0.407,0.384,7,-14.37,0,0.294,0.904,0.879,0.13,0.113,148.944,audio_features,3UidpmkRMgpThZUJiaZSo4,spotify:track:3UidpmkRMgpThZUJiaZSo4,https://api.spotify.com/v1/tracks/3UidpmkRMgpThZUJiaZSo4,https://api.spotify.com/v1/audio-analysis/3UidpmkRMgpThZUJiaZSo4,124623,4
0.644,0.218,0,-17.003,1,0.05,0.917,0.944,0.0848,0.101,85.042,audio_features,7bza6R254w7hZyNO9zaIxc,spotify:track:7bza6R254w7hZyNO9zaIxc,https://api.spotify.com/v1/tracks/7bza6R254w7hZyNO9zaIxc,https://api.spotify.com/v1/audio-analysis/7bza6R254w7hZyNO9zaIxc,149647,4
